26.756 # box size 
1000   # number of sites 
902	-13.18	5.42	8.23
903	-9.93	-0.67	-4.17
904	-0.12	13.32	-9.24
905	7.14	-1.59	1.84
906	-10.28	11.78	13.09
907	-9.85	-5.54	-12.78
908	-1.07	-0.18	-3.49
909	-12.16	8.81	-7.06
910	9.15	-10.55	3.95
911	-4.92	-11.55	12.61
912	-10.80	2.58	-8.84
913	-1.99	-10.77	3.91
914	-6.61	9.39	-6.08
915	11.83	-12.87	4.60
916	9.79	-4.43	0.45
917	7.87	5.15	-3.93
918	-3.29	-3.02	-0.18
919	6.70	-9.59	-2.58
920	-6.14	-5.22	-11.70
921	-10.53	-7.46	5.09
922	-4.26	-5.27	-5.23
923	4.13	11.10	0.17
924	3.84	-4.31	3.64
925	-12.32	-5.99	11.35
926	-11.10	6.32	8.47
927	9.20	-3.42	-1.41
928	7.78	7.41	-8.85
929	-12.06	-10.25	7.18
930	-6.16	-3.72	13.13
931	-3.41	-11.20	7.06
932	-5.27	-12.47	-1.64
933	-7.02	-1.65	-12.87
934	-0.09	-5.72	-8.33
935	4.99	-8.24	-1.40
936	-8.07	-4.59	2.53
937	10.26	8.54	-4.08
938	2.67	-3.28	-9.63
939	-11.69	-2.16	4.16
940	8.92	3.44	-2.72
941	10.34	0.23	-2.64
942	-1.42	0.46	-11.83
943	-9.25	-13.09	-9.77
944	-12.34	-12.70	-2.42
945	-3.70	-12.46	-12.19
946	6.38	0.02	-3.15
947	12.81	-2.34	-4.05
948	-7.57	-2.88	6.14
949	-12.10	10.58	-3.45
950	6.21	10.68	-10.55
951	-8.56	-11.18	-0.76
952	-6.20	-3.34	-2.67
953	8.42	1.33	-3.40
954	4.97	0.71	8.69
955	12.72	-13.04	9.25
956	2.01	1.25	-6.69
957	11.65	3.64	-5.42
958	4.98	2.06	3.68
959	-1.85	0.77	6.85
960	7.21	-8.78	11.82
961	-2.27	-6.25	-2.31
962	1.25	-10.11	1.95
963	-11.27	6.04	11.90
964	-12.34	-10.57	-7.29
965	7.14	1.73	0.18
966	5.93	-10.17	1.86
967	9.46	6.47	-7.43
968	-9.17	2.46	-2.39
969	5.38	-12.72	-1.49
970	8.09	11.89	-5.37
971	-8.68	12.45	-2.57
972	-5.04	-0.04	9.99
973	-3.43	12.95	-1.08
974	1.11	10.03	-11.54
975	-3.99	-3.20	12.48
976	-13.15	-5.01	3.62
977	-2.63	11.13	4.26
978	-12.98	-1.83	-1.96
979	7.16	-11.47	-1.33
980	-13.07	-10.04	12.37
981	-6.73	12.96	-7.34
982	5.82	-6.18	9.66
983	-10.42	0.83	-10.30
984	-5.09	8.26	3.46
985	-5.79	7.63	-12.02
986	9.46	-10.27	1.69
987	11.81	-8.18	-8.05
988	0.08	5.61	3.28
989	9.48	10.61	7.99
990	-0.46	5.22	0.98
991	-4.82	5.73	-2.94
992	4.94	-0.00	4.80
993	-11.29	-11.51	11.57
994	-0.47	8.80	12.39
995	-1.34	12.65	7.48
996	-3.75	-12.96	-4.83
997	9.90	-2.78	8.32
998	10.34	-12.63	-7.82
999	3.13	8.90	11.11
